item_id,name_vn,name_cn,name_e,icon_id,icon_status,icon_path_rule,preview,evidence
1108019,Lôi Đình Ngư Trường Chiến Kiếm,雷霆鱼肠战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108020,Lôi Đình Cổ Đồng Chiến Kiếm,雷霆古铜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108021,Lôi Đình Cổ Đồng Chiến Kiếm,雷霆古铜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108022,Lôi Đình Cổ Đồng Chiến Kiếm,雷霆古铜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108023,Lôi Đình Cổ Đồng Chiến Kiếm,雷霆古铜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108024,Lôi Đình Cổ Đồng Chiến Kiếm,雷霆古铜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108025,Lôi Đình Cự Khuyết Chiến Kiếm,雷霆巨阙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108026,Lôi Đình Cự Khuyết Chiến Kiếm,雷霆巨阙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108027,Lôi Đình Cự Khuyết Chiến Kiếm,雷霆巨阙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108028,Lôi Đình Cự Khuyết Chiến Kiếm,雷霆巨阙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108029,Lôi Đình Cự Khuyết Chiến Kiếm,雷霆巨阙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108030,Lôi Đình Thanh Hồng Chiến Kiếm,雷霆青虹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108031,Lôi Đình Thanh Hồng Chiến Kiếm,雷霆青虹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108032,Lôi Đình Thanh Hồng Chiến Kiếm,雷霆青虹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108033,Lôi Đình Thanh Hồng Chiến Kiếm,雷霆青虹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108034,Lôi Đình Thanh Hồng Chiến Kiếm,雷霆青虹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108035,Lôi Đình Phù Vân Lạc Nhật Chiến Kiếm,雷霆浮云落日战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108036,Lôi Đình Phù Vân Lạc Nhật Chiến Kiếm,雷霆浮云落日战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108037,Lôi Đình Phù Vân Lạc Nhật Chiến Kiếm,雷霆浮云落日战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108038,Lôi Đình Phù Vân Lạc Nhật Chiến Kiếm,雷霆浮云落日战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108039,Lôi Đình Phù Vân Lạc Nhật Chiến Kiếm,雷霆浮云落日战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108040,Lôi Đình Bạch Ngân Linh Văn Chiến Kiếm,雷霆白银灵纹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108041,Lôi Đình Bạch Ngân Linh Văn Chiến Kiếm,雷霆白银灵纹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108042,Lôi Đình Bạch Ngân Linh Văn Chiến Kiếm,雷霆白银灵纹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108043,Lôi Đình Bạch Ngân Linh Văn Chiến Kiếm,雷霆白银灵纹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108044,Lôi Đình Bạch Ngân Linh Văn Chiến Kiếm,雷霆白银灵纹战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108045,Lôi Đình Cổ Hàn Song Chiến Kiếm,雷霆古寒霜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108046,Lôi Đình Cổ Hàn Song Chiến Kiếm,雷霆古寒霜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108047,Lôi Đình Cổ Hàn Song Chiến Kiếm,雷霆古寒霜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108048,Lôi Đình Cổ Hàn Song Chiến Kiếm,雷霆古寒霜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108049,Lôi Đình Cổ Hàn Song Chiến Kiếm,雷霆古寒霜战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108050,Lôi Đình Thánh Ngân Đoản Chiến Kiếm,雷霆圣银短战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108051,Lôi Đình Thánh Ngân Đoản Chiến Kiếm,雷霆圣银短战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108052,Lôi Đình Thánh Ngân Đoản Chiến Kiếm,雷霆圣银短战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108053,Lôi Đình Thánh Ngân Đoản Chiến Kiếm,雷霆圣银短战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108054,Lôi Đình Thánh Ngân Đoản Chiến Kiếm,雷霆圣银短战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108055,Lôi Đình Trấn Thiên Chiến Kiếm,雷霆镇天战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108056,Lôi Đình Trấn Thiên Chiến Kiếm,雷霆镇天战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108057,Lôi Đình Trấn Thiên Chiến Kiếm,雷霆镇天战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108058,Lôi Đình Trấn Thiên Chiến Kiếm,雷霆镇天战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108059,Lôi Đình Trấn Thiên Chiến Kiếm,雷霆镇天战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108060,Lôi Đình Hoàng Kim Hiên Viên Chiến Kiếm,雷霆黄金轩辕战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108061,Lôi Đình Hoàng Kim Hiên Viên Chiến Kiếm,雷霆黄金轩辕战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108062,Lôi Đình Hoàng Kim Hiên Viên Chiến Kiếm,雷霆黄金轩辕战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108063,Lôi Đình Hoàng Kim Hiên Viên Chiến Kiếm,雷霆黄金轩辕战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108064,Lôi Đình Hoàng Kim Hiên Viên Chiến Kiếm,雷霆黄金轩辕战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108065,Lôi Đình Lưu Quang,雷霆流光,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108066,Lôi Đình Lưu Quang,雷霆流光,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108067,Lôi Đình Lưu Quang,雷霆流光,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108068,Lôi Đình Lưu Quang,雷霆流光,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108069,Lôi Đình Lưu Quang,雷霆流光,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108070,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108071,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108072,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108073,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108074,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108075,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108076,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108077,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108078,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108079,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108080,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108081,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108082,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108083,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108084,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108085,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108086,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108087,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108088,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108089,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1108090,Lôi Đình Ám Kim Du Long Chiến Kiếm,雷霆暗金游龙战剑,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109001,Lôi Đình Đoản Chiến Rìu,雷霆短战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109002,Lôi Đình Đoản Chiến Rìu,雷霆短战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109003,Lôi Đình Đoản Chiến Rìu,雷霆短战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109004,Lôi Đình Đoản Chiến Rìu,雷霆短战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109005,Lôi Đình Cốt Chế Chiến Rìu,雷霆骨制战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109006,Lôi Đình Cốt Chế Chiến Rìu,雷霆骨制战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109007,Lôi Đình Cốt Chế Chiến Rìu,雷霆骨制战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109008,Lôi Đình Cốt Chế Chiến Rìu,雷霆骨制战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109009,Lôi Đình Cốt Chế Chiến Rìu,雷霆骨制战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109010,Lôi Đình Tinh Cương Chiến Rìu,雷霆精钢战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109011,Lôi Đình Tinh Cương Chiến Rìu,雷霆精钢战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109012,Lôi Đình Tinh Cương Chiến Rìu,雷霆精钢战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109013,Lôi Đình Tinh Cương Chiến Rìu,雷霆精钢战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109014,Lôi Đình Tinh Cương Chiến Rìu,雷霆精钢战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109015,Lôi Đình Thủy Tinh Chiến Rìu,雷霆水晶战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109016,Lôi Đình Thủy Tinh Chiến Rìu,雷霆水晶战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109017,Lôi Đình Thủy Tinh Chiến Rìu,雷霆水晶战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109018,Lôi Đình Thủy Tinh Chiến Rìu,雷霆水晶战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109019,Lôi Đình Thủy Tinh Chiến Rìu,雷霆水晶战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109020,Lôi Đình Nguyệt Ảnh Chiến Rìu,雷霆月影战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109021,Lôi Đình Nguyệt Ảnh Chiến Rìu,雷霆月影战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109022,Lôi Đình Nguyệt Ảnh Chiến Rìu,雷霆月影战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109023,Lôi Đình Nguyệt Ảnh Chiến Rìu,雷霆月影战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109024,Lôi Đình Nguyệt Ảnh Chiến Rìu,雷霆月影战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109025,Lôi Đình Cốt Ngọc Chiến Rìu,雷霆骨玉战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109026,Lôi Đình Cốt Ngọc Chiến Rìu,雷霆骨玉战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109027,Lôi Đình Cốt Ngọc Chiến Rìu,雷霆骨玉战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109028,Lôi Đình Cốt Ngọc Chiến Rìu,雷霆骨玉战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109029,Lôi Đình Cốt Ngọc Chiến Rìu,雷霆骨玉战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109030,Lôi Đình Ám Tập Chiến Rìu,雷霆暗袭战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109031,Lôi Đình Ám Tập Chiến Rìu,雷霆暗袭战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109032,Lôi Đình Ám Tập Chiến Rìu,雷霆暗袭战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109033,Lôi Đình Ám Tập Chiến Rìu,雷霆暗袭战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109034,Lôi Đình Ám Tập Chiến Rìu,雷霆暗袭战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109035,Lôi Đình Chính Nghĩa Chiến Rìu,雷霆正义战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109036,Lôi Đình Chính Nghĩa Chiến Rìu,雷霆正义战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
1109037,Lôi Đình Chính Nghĩa Chiến Rìu,雷霆正义战斧,,,UNKNOWN,pgg group GOOGS_PNG[type] index=iconId-type*1000 (iconId packet field),,zsweapon_language.dat name only; no static item→iconId column
